yy;id;January;February;March;April;May;June;July;August;September;October;November;December
1995;aeronautica_6723;0;0;0;0;0.034482758620689655;0.06666666666666667;0.6;1.2135632183908045;0;0;0;0
2005;aeronautica_6723;0;0;0;0;0.034482758620689655;0.23333333333333334;1.2333333333333334;2.080229885057471;0;0;0;0
1975;aeronautica_6729;0;0;0;0;0;0;0.03827160493827161;0.20689655172413793;0;0;0;0
1985;aeronautica_6729;0;0;0;0;0;0.06666666666666667;0.13827160493827162;0.6896551724137931;0;0;0;0
1995;aeronautica_6729;0;0;0;0;0;0.3;0.671604938271605;1.3333333333333335;0;0;0;0
2005;aeronautica_6729;0;0;0;0;0;0.6333333333333333;1.2666666666666668;2.7;0;0;0;0
1975;aeronautica_6730;0;0;0;0;0;0.03333333333333333;0;0.03333333333333333;0;0;0;0
1985;aeronautica_6730;0;0;0;0;0;0.034482758620689655;0.034482758620689655;0.2333333333333333;0;0;0;0
1995;aeronautica_6730;0;0;0;0;0;0.1724137931034483;0.5528735632183908;0.6666666666666667;0;0;0;0
2005;aeronautica_6730;0;0;0;0;0;0.39285714285714285;1.1797619047619046;1.896551724137931;0;0;0;0
1975;aeronautica_6733;0;0;0;0;0;0;0.041666666666666664;0;0;0;0;0
1985;aeronautica_6733;0;0;0;0;0;0;0.03571428571428571;0;0;0;0;0
1995;aeronautica_6733;0;0;0;0;0;0;0.13333333333333333;0;0;0;0;0
2005;aeronautica_6733;0;0;0;0;0;0.03333333333333333;0.2;0.2;0;0;0;0
1985;aeronautica_6735;0;0;0;0;0;0.11111111111111112;0.6428571428571429;1.2142857142857142;0.10714285714285714;0;0;0
1995;aeronautica_6735;0;0;0;0;0;0.3448275862068966;1.0333333333333332;1.3666666666666665;0.06666666666666667;0;0;0
2005;aeronautica_6735;0;0;0;0;0;0.6551724137931034;1.1333333333333333;2.2666666666666666;0;0;0;0
1975;aeronautica_6736;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1985;aeronautica_6736;0;0;0;0;0;0.03571428571428571;0.2933673469387755;0.3238095238095238;0;0;0;0
1995;aeronautica_6736;0;0;0;0;0;0.09999999999999999;0.4738095238095238;0.4022222222222222;0;0;0;0
2005;aeronautica_6736;0;0;0;0;0;0.16666666666666669;0.6;0.8666666666666667;0;0;0;0
1985;aeronautica_6747;0;0;0;0;0;0;0.0782051282051282;0.2985185185185185;0;0;0;0
1995;aeronautica_6747;0;0;0;0;0;0.034482758620689655;0.10222222222222223;0.33666666666666667;0;0;0;0
2005;aeronautica_6747;0;0;0;0;0;0.13448275862068965;0.10111111111111111;0.8033333333333333;0;0;0;0
1975;aeronautica_6749;0;0;0;0;0;0;0;0;0;0;NA;NA
1985;aeronautica_6749;0;0;0;0;0;0;0;0;0;0;0;0
1995;aeronautica_6749;0;0;0;0;0;0;0;0;0;0;0;0
2005;aeronautica_6749;NA;0;0;0;0;0;0;NA;0;0;0;NA
1985;aeronautica_6750;0;0;0;0;0;0;0;0;0;0;0;0
1995;aeronautica_6750;0;0;0;0;0;0;0;0;0;0;0;0
2005;aeronautica_6750;NA;0;0;0;0;0.053571428571428575;0.09846132128740824;0.3156164822831489;0;0;0;NA
1975;aeronautica_6758;0;0;0;0;0;0;0;0;0;0;0;0
1985;aeronautica_6758;0;0;0;0;0;0;0;0;0;0;0;0
1995;aeronautica_6758;0;0;0;0;0;0;0;0;0;0;0;0
2005;aeronautica_6758;0;0;0;0;0;0;0;0;0;0;0;0
1975;aeronautica_6762;NA;NA;NA;NA;0;NA;NA;NA;NA;0;NA;NA
1995;aeronautica_6762;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;NA
2005;aeronautica_6762;0;0;0;0;0;2.324962723892569;5.651748099100316;6.177533960292581;0.14814814814814814;0;0;0
1985;aeronautica_6763;0;0;0;0;0;0.07407407407407407;1.2142857142857142;1.4728653530377669;0;0;0;0
1995;aeronautica_6763;0;0;0;0;0.03333333333333333;0.8022988505747127;2.7666666666666666;2.5124521072796933;0;0;0;0
2005;aeronautica_6763;0;0;0;0;0.03333333333333333;1.335632183908046;3.8999999999999995;4.279118773946361;0.03333333333333333;0;0;0
1975;aeronautica_6766;0;0;0;0;0;0;0.13333333333333333;0.2011111111111111;0;0;0;0
1985;aeronautica_6766;0;0;0;0;0;0;0.16666666666666666;0.4738095238095238;0;0;0;0
1995;aeronautica_6766;0;0;0;0;0;0.03333333333333333;0.346969696969697;0.7315270935960592;0;0;0;0
2005;aeronautica_6766;NA;0;0;0;0;0.08928571428571429;0.7787167207457063;1.1170642690642691;0;0;0;NA
1985;aeronautica_6768;0;0;0;0;0;0.034482758620689655;0.1724137931034483;0.18555722138930533;0;0;0;0
1995;aeronautica_6768;0;0;0;0;0;0.07407407407407407;0.4444444444444444;0.42152442297369835;0;0;0;0
2005;aeronautica_6768;0;0;0;0;0;0.07142857142857142;0.8214285714285714;0.7278985507246376;0;0;0;0
1975;aeronautica_6769;0;0;0;0;0;0.034482758620689655;0.535632183908046;0.4;0;0;0;0
1985;aeronautica_6769;0;0;0;0;0;0.034482758620689655;0.6022988505747127;0.5397435897435897;0;0;0;0
1995;aeronautica_6769;0;0;0;0;0;0.06896551724137931;0.8689655172413793;0.8108547008547009;0;0;0;0
2005;aeronautica_6769;0;0;0;0;0;0.03333333333333333;0.9666666666666667;0.8441880341880341;0.03333333333333333;0;0;0
1975;aeronautica_6771;0;0;0;0;0;0;0;0;0;0;0;0
1985;aeronautica_6771;0;0;0;0;0;0;0;0.03333333333333333;0;0;0;0
1995;aeronautica_6771;0;0;0;0;0;0;0;0.1;0;0;0;0
2005;aeronautica_6771;0;0;0;0;0;0.03333333333333333;0;0.3;0.03333333333333333;0;0;0
1975;aeronautica_6773;0;0;0;0;0;0.034482758620689655;0.3448275862068966;0.6;0.03333333333333333;0;0;0
1985;aeronautica_6773;0;0;0;0;0;0.034482758620689655;0.5541022592152199;1.0022988505747126;0.034482758620689655;0;0;0
1995;aeronautica_6773;0;0;0;0;0;0.10344827586206896;0.7288149028933809;1.1689655172413793;0;0;0;0
2005;aeronautica_6773;0;0;0;0;0;0.19999999999999998;0.7045210727969348;1.7689655172413794;0;0;0;0
1975;aeronautica_6776;0;0;0;0;0;0.034482758620689655;0.35960591133004927;0.39404761904761904;0;0;0;0
1985;aeronautica_6776;0;0;0;0;0;0;0.335632183908046;0.6011111111111112;0;0;0;0
1995;aeronautica_6776;0;0;0;0;0;0.09999999999999999;0.6332848901219889;0.6206896551724138;0;0;0;0
2005;aeronautica_6776;0;0;0;0;0;0.16666666666666669;1.251596424010217;1.8620689655172413;0;0;0;0
1975;aeronautica_6777;0;0;0;0;0;0.04166666666666667;1.1666666666666667;1.3333333333333335;0;0;0;0
1985;aeronautica_6777;0;0;0;0;0;0.07142857142857142;1.25;2.0714285714285716;0;0;0;0
1995;aeronautica_6777;0;0;0;0;0.03333333333333333;0.4666666666666667;3.0666666666666664;3.1344444444444446;0.03333333333333333;0;0;0
2005;aeronautica_6777;0;0;0;0;0.03333333333333333;1.3;5.1000000000000005;6.401111111111111;0.26666666666666666;0;0;0
1975;aeronautica_6779;0;0;0;0;0;0;0.20222222222222222;0.036860879904875146;0;0;0;0
1985;aeronautica_6779;0;0;0;0;0;0;0.16666666666666666;0.36896551724137927;0;0;0;0
1995;aeronautica_6779;0;0;0;0;0;0.0356718192627824;0.9;0.9333333333333333;0;0;0;0
2005;aeronautica_6779;0;0;0;0;0;0.10114942528735632;1.9;2.466666666666667;0;0;0;0
1975;aeronautica_6782;0;0;0;0;0;0;0.8135632183908046;0.3011111111111111;0;0;0;0
1985;aeronautica_6782;0;0;0;0;0;0;0.8048355132778439;0.7814141414141413;0;0;0;0
1995;aeronautica_6782;0;0;0;0;0;0.3103448275862069;1.702536662703131;1.1480808080808083;0;0;0;0
2005;aeronautica_6782;0;0;0;0;0;0.4482758620689655;1.9321839080459768;2.0803030303030305;0;0;0;0
1985;aeronautica_6784;0;0;0;0;0;0.03571428571428571;0.3928571428571429;0.7444444444444445;0;0;0;0
1995;aeronautica_6784;0;0;0;0;0.03333333333333333;0.335632183908046;1.4666666666666666;1.764367816091954;0.06666666666666667;0;0;0
2005;aeronautica_6784;0;0;0;0;0.03333333333333333;0.8689655172413793;3.5333333333333337;4.572222222222223;0.13448275862068965;0;0;0
1985;aeronautica_6787;0;0;0;0;0;0;0.6428571428571429;0.7166666666666667;0;0;0;0
1995;aeronautica_6787;0;0;0;0;0;0.13333333333333333;1.2;1.2377777777777779;0;0;0;0
2005;aeronautica_6787;0;0;0;0;0;0.26666666666666666;1.2999999999999998;1.6044444444444443;0.03333333333333333;0;0;0
1975;aeronautica_6790;0;0;0;0;0;0;0;0.038461538461538464;0;0;NA;NA
1985;aeronautica_6790;0;0;0;0;0;0;0;0.038461538461538464;0;0;NA;NA
1995;aeronautica_6790;0;0;0;0;0;0;0;0.034482758620689655;0;0;0;0
2005;aeronautica_6790;0;0;0;0;0;0;0.034482758620689655;0.1724137931034483;0;0;0;0
1975;aeronautica_6794;0;0;0;0;0;0.034482758620689655;0.9425287356321839;1.0666666666666667;0.034482758620689655;0;0;0
1985;aeronautica_6794;0;0;0;0;0;0;1.0091954022988505;1.4677777777777776;0.034482758620689655;0;0;0
1995;aeronautica_6794;0;0;0;0;0;0.4482758620689655;1.9091954022988507;2.1366666666666667;0.034482758620689655;0;0;0
2005;aeronautica_6794;0;0;0;0;0;0.8333333333333333;2.7666666666666666;3.8699999999999997;0.03333333333333333;0;0;0
1975;aeronautica_6795;0;0;0;0;0;0;0;NA;NA;0;0;0
1985;aeronautica_6795;0;0;0;0;0;0;0;0;0;0;0;0
1995;aeronautica_6795;0;0;0;0;0;0;0;0;0;0;0;NA
2005;aeronautica_6795;0;0;0;0;0;0;0;0.034482758620689655;0;0;0;0
1975;aeronautica_6797;0;0;0;0;0;0;0.576923076923077;0.4230769230769231;0.03831417624521073;0;0;0
1985;aeronautica_6797;0;0;0;0;0;0;0.8214285714285714;1.3288177339901477;0.0356718192627824;0;0;0
1995;aeronautica_6797;0;0;0;0;0;0.12;2.08;1.7041114058355438;0.07692307692307693;0;0;0
2005;aeronautica_6797;0;0;0;0;0;0.5;3.352564102564102;3.898357478065701;0.07692307692307693;0;0;0
1975;aeronautica_6803;0;0;0;0;0;0;0.13333333333333333;0.2333333333333333;0;0;0;0
1985;aeronautica_6803;0;0;0;0;0;0;0.13793103448275862;0.39285714285714285;0;0;0;0
1995;aeronautica_6803;0;0;0;0;0;0;0.40740740740740744;0.7051282051282051;0;0;0;0
2005;aeronautica_6803;0;0;0;0;0;0.14814814814814814;1.1532567049808429;2.3205128205128203;0;0;0;0
1975;aeronautica_6810;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1985;aeronautica_6810;0;0;0;0;0;0;0.21428571428571427;0.21428571428571427;0;0;0;0
1995;aeronautica_6810;0;0;0;0;0;0.06666666666666667;0.44827586206896547;0.38045977011494253;0.06896551724137931;0;0;0
2005;aeronautica_6810;0;0;0;0;0;0.19999999999999998;0.7954815695600476;1.0011494252873563;0.13793103448275862;0;0;0
1975;aeronautica_6812;0;0;0;0;0;0.0356718192627824;0.7942118226600985;0.5896551724137931;0.10344827586206896;0;0;0
1985;aeronautica_6812;0;0;0;0;0;0.13912009512485135;0.9761083743842366;0.6395402298850574;0.1774342713700621;0;0;0
1995;aeronautica_6812;0;0;0;0;0;0.33448275862068966;1.3102380952380952;0.9537777777777777;0.17151979565772668;0;0;0
2005;aeronautica_6812;0;0;0;0;0;0.5333333333333333;1.2402380952380951;1.2193333333333332;0.30485312899106004;0;0;0
1975;aeronautica_6814;0;0;0;0;0;0.06896551724137931;0.6339522546419097;0.44827586206896547;0.034482758620689655;0;0;0
1985;aeronautica_6814;0;0;0;0;0;0.03333333333333333;0.47948717948717945;1.1022222222222222;0.03333333333333333;0;0;0
1995;aeronautica_6814;0;0;0;0;0;0.21428571428571427;1.5731724796942188;1.9359748697080033;0.1696969696969697;0;0;0
2005;aeronautica_6814;0;0;0;0;0;0.6904761904761905;3.4054300771692074;4.663729775323978;0.18808777429467083;0;0;NA
1985;aeronautica_6815;0;NA;NA;0;NA;0;0.48449775112443777;1.011111111111111;0.03978779840848806;0;0;NA
1995;aeronautica_6815;0;0;0;0;0;0.33333333333333337;0.9387324856090473;1.538148148148148;0.034482758620689655;0;0;0
2005;aeronautica_6815;0;0;0;0;0;0.8668252080856124;2.6536535303776683;3.9848148148148144;0.06666666666666667;0;0;0
1975;aeronautica_6817;0;0;0;0;0;0.06666666666666667;0.2333333333333333;0.20357142857142857;0.06666666666666667;0;0;0
1985;aeronautica_6817;0;0;0;0;0;0.06666666666666667;0.2333333333333333;0.3713492063492063;0.06666666666666667;0;0;0
1995;aeronautica_6817;0;0;0;0;0;0.13333333333333333;0.7;0.9413492063492064;0.06666666666666667;0;0;0
2005;aeronautica_6817;0;0;0;0;0;0.3;1.5333333333333332;2.371111111111111;0;0;0;0
1975;aeronautica_6819;0;0;0;NA;NA;NA;0.125;0.041666666666666664;NA;0;0;0
1985;aeronautica_6819;0;0;0;0;0;0;0.17857142857142858;0.14285714285714285;0.11111111111111112;0;0;0
1995;aeronautica_6819;0;0;0;0;0;0;0.2;0.33555555555555555;0.06896551724137931;0;0;0
2005;aeronautica_6819;0;0;0;0;0;0.06666666666666667;0.1;0.6022222222222222;0;0;0;0
1975;aeronautica_6820;0;0;0;0;0;0.06666666666666667;0.6780842911877395;1.2377777777777779;0.23333333333333334;0;0;0
1985;aeronautica_6820;0;0;0;0;0;0.09999999999999999;0.8425287356321839;1.64;0.2;0;0;0
1995;aeronautica_6820;0;0;0;0;0;0.7034482758620689;2.2688505747126437;3.0283141762452104;0.26666666666666666;0;0;0
2005;aeronautica_6820;0;0;0;0;0;1.1869980594118525;3.9884436867996813;5.691359492667459;0.2664576802507837;0;0;0
1975;aeronautica_6821;0;0;0;0;0;0.06666666666666667;1.2126053639846743;1.4666666666666666;0.16666666666666669;0;0;0
1985;aeronautica_6821;0;0;0;0;0;0.09999999999999999;1.1459386973180077;1.8366666666666664;0.16666666666666669;0;0;0
1995;aeronautica_6821;0;0;0;0;0;0.6;2.512605363984674;3.4122222222222223;0.26666666666666666;0;0;0
2005;aeronautica_6821;0;0;0;0;0;0.7241379310344828;4.109316770186336;5.3444011544011545;0.24137931034482757;0;0;0
1975;aeronautica_6822;0;0;0;0;0;0.03333333333333333;0.20222222222222222;0.03333333333333333;0.13333333333333333;0;0;0
1985;aeronautica_6822;0;0;0;0;0;0.06666666666666667;0.16777777777777778;0.13563218390804596;0.13333333333333333;0;0;0
1995;aeronautica_6822;0;0;0;0;0;0.09999999999999999;0.23444444444444446;0.47229885057471266;0.1;0;0;0
2005;aeronautica_6822;0;0;0;0;0;0.13333333333333333;0.06666666666666667;0.8722988505747127;0;0;0;0
1975;aeronautica_6826;0;0;0;0;0;0;0.10344827586206896;0.03333333333333333;0;0;0;0
1985;aeronautica_6826;0;0;0;0;0;0;0.16777777777777778;0.24320987654320989;0;0;0;0
1995;aeronautica_6826;0;0;0;0;0;0.03333333333333333;0.23444444444444446;0.3109876543209876;0;0;0;0
2005;aeronautica_6826;0;0;0;0;0;0.03333333333333333;0.36777777777777776;0.7822520221370796;0;0;0;0
1975;aeronautica_6827;0;0;0;0;0;0.11111111111111112;0.6467372134038801;0.9259259259259259;0.14814814814814814;0;0;0
1985;aeronautica_6827;0;0;0;0;0;0.2;0.9820634920634921;1.1711111111111112;0.16666666666666669;0;0;0
1995;aeronautica_6827;0;0;0;0;0.03333333333333333;0.4666666666666667;1.3153968253968253;1.711111111111111;0.2;0;0;0
2005;aeronautica_6827;0;0;0;0;0.06666666666666667;0.8666666666666666;1.8666666666666665;3.111111111111111;0.26666666666666666;0;0;0
1975;aeronautica_6828;0;0;0;0;0;0;0;0;0;0;0;0
1985;aeronautica_6828;0;0;0;0;0;0;0;0.034482758620689655;0;0;0;0
1995;aeronautica_6828;0;0;0;0;0;0;0;0.07407407407407407;0;0;0;0
2005;aeronautica_6828;0;0;0;0;0;0;0;0.1111111111111111;0;0;0;0
1975;aeronautica_6834;0;0;0;0;0;0.7999999999999999;3.331647509578544;3.0333333333333337;0.3;0;0;0
1985;aeronautica_6834;0;0;0;0;0;0.4379310344827586;3.398314176245211;3.1718518518518515;0.16904761904761906;0;0;0
1995;aeronautica_6834;0;0;0;0;0.1;2.244280240831965;5.97498780912574;5.587960767091202;0.5932900432900433;0;0;0
2005;aeronautica_6834;0;0;0;0;0.1;3.493621479303638;8.454619298326195;8.733418236769062;1.191142191142191;0;0;0
1975;aeronautica_6836;0;0;0;0;0;0;0;0;0;0;0;0
1985;aeronautica_6836;0;0;0;0;0;0;0;0;0;0;0;0
1995;aeronautica_6836;0;0;0;0;0;0;0;0;0;0;0;0
2005;aeronautica_6836;0;0;0;0;0;0;0;0;0;0;0;0
1975;aeronautica_6839;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1985;aeronautica_6839;0;0;0;0;0;0.5357142857142857;1.5;0.8571428571428571;0.14285714285714285;0;0;0
1995;aeronautica_6839;0;0;0;0;0;0.8666666666666667;2.0999999999999996;1.6755555555555555;0.19999999999999998;0;0;0
2005;aeronautica_6839;0;0;0;0;0;0.9333333333333333;3.0333333333333337;2.7088888888888887;0.33333333333333337;0;0;0
1975;aeronautica_6841;0;0;0;0;0;0;0.06666666666666667;0.03333333333333333;0;0;0;0
1985;aeronautica_6841;0;0;0;0;0;0;0.06666666666666667;0.1;0;0;0;0
1995;aeronautica_6841;0;0;0;0;0;0;0.06666666666666667;0.1;0;0;0;0
2005;aeronautica_6841;0;0;0;0;0;0;0;0.13333333333333333;0;0;0;0
1985;aeronautica_6844;0;0;0;0;0;0.17857142857142858;0.5357142857142857;0.4654761904761905;0.14285714285714288;0;0;0
1995;aeronautica_6844;0;0;0;0;0;0.3;0.7666666666666666;1.1088888888888888;0.1;0;0;0
2005;aeronautica_6844;0;0;0;0;0;0.3448275862068966;0.8965517241379309;1.723809523809524;0.10714285714285714;0;0;0
