yy;id;January;February;March;April;May;June;July;August;September;October;November;December
1975;aeronautica_6729;0;0;0;0;0.03333333333333333;1.3235943604552403;6.3792416225749555;4.629720853858785;0.20808561236623066;0;0;0
1985;aeronautica_6729;0;0;0;0;0.03333333333333333;1.4099286563614744;7.2709876543209875;6.718513957307061;0.13793103448275862;0;0;0
1995;aeronautica_6729;0;0;0;0;0.26666666666666666;3.6073127229488704;10.20432098765432;8.56345238095238;0.3448275862068966;0;0;0
2005;aeronautica_6729;0;0;0;0;0.36666666666666664;5.0905172413793105;12.495555555555555;10.739166666666668;0.7011494252873564;0;0;0
1975;aeronautica_6730;0;0;0;0;0.06777777777777777;0.9333333333333333;5.174967159277504;3.47816091954023;0.14149821640903684;0;0;0
1985;aeronautica_6730;0;0;0;0;0.10111111111111111;1.1379310344827587;6.108467810429761;5.698931460195828;0.14149821640903684;0;0;0
1995;aeronautica_6730;0;0;0;0;0.23444444444444446;3.126436781609195;8.857576014948192;7.639425287356322;0.31391200951248516;0;0;0
2005;aeronautica_6730;0;0;0;0;0.2333333333333333;4.845238095238096;11.593596059113299;10.47717003567182;0.3448275862068966;0;0;0
1975;aeronautica_6733;0;0;0;0;0;0.7083333333333333;5.559722222222222;3.8958333333333335;0.17097701149425287;0;0;0
1985;aeronautica_6733;0;0;0;0;0.03571428571428571;1.0714285714285714;6.148809523809524;5.525492610837439;0.18226600985221675;0;0;0
1995;aeronautica_6733;0;0;0;0;0.13333333333333333;2.9;8.9;6.756015325670497;0.27011494252873564;0;0;0
2005;aeronautica_6733;0;0;0;0;0.2333333333333333;4.8;11.033333333333333;9.182681992337164;0.33333333333333337;0;0;0
1985;aeronautica_6735;0;0;0;0;0;0.14814814814814814;1.8650103519668735;1.4749999999999999;0.03571428571428571;0;0;0
1995;aeronautica_6735;0;0;0;0;0;0.5172413793103449;2.3699999999999997;1.8411111111111111;0.09999999999999999;0;0;0
2005;aeronautica_6735;0;0;0;0;0;0.896551724137931;3.002222222222222;3.241111111111111;0.06666666666666667;0;0;0
1975;aeronautica_6736;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1985;aeronautica_6736;0;0;0;0;0.17857142857142858;2.8583743842364533;11.745988740323714;12.29702380952381;1.1145320197044333;0;0;0
1995;aeronautica_6736;0;0;0;0;0.4;4.7011494252873565;14.354761904761904;14.382222222222223;1.4333333333333333;0;0;0
2005;aeronautica_6736;0;0;0;0;0.4;7.066666666666666;16.346666666666668;16.95888888888889;2.873563218390805;0;0;0
1975;aeronautica_6749;0;0;0;0;0;0;0.16666666666666666;0.08275862068965517;0;0;NA;NA
1985;aeronautica_6749;0;0;0;0;0;0.11538461538461539;0.15384615384615385;0.2928571428571428;0;0;0;0
1995;aeronautica_6749;0;0;0;0;0;0.27586206896551724;0.3103448275862069;0.7508818342151675;0;0;0;0
2005;aeronautica_6749;NA;0;0;0;0;0.3076923076923077;0.6799999999999999;NA;0;0;0;NA
1985;aeronautica_6750;0;0;0;0;0;0.4642857142857143;5.515209359605912;5.179310344827586;0.4444444444444445;0.034482758620689655;0;0
1995;aeronautica_6750;0;0;0;0;0.046476761619190406;2.042207792207792;8.693345568595014;7.26338899196042;1.0591212330342765;0.034482758620689655;0;0
2005;aeronautica_6750;NA;0;0;0;0.11027667984189723;3.400046382189239;12.395207845984244;11.675661375661376;1.8961799070494723;0.13198757763975155;0;NA
1975;aeronautica_6758;0;0;0;0;0;0;0;0;0;0;0;0
1985;aeronautica_6758;0;0;0;0;0;0;0;0;0;0;0;0
1995;aeronautica_6758;0;0;0;0;0;0;0;0;0;0;0;0
2005;aeronautica_6758;0;0;0;0;0;0;0;0;0;0;0;0
1985;aeronautica_6763;0;0;0;0;0;0.5291005291005291;6.060344827586206;6.113998357963875;0.14285714285714288;0;0;0
1995;aeronautica_6763;0;0;0;0;0.03333333333333333;1.9666666666666668;8.366666666666667;7.748620689655173;0.3;0;0;0
2005;aeronautica_6763;0;0;0;0;0.03333333333333333;3.1333333333333337;10.566666666666666;10.515287356321839;0.43333333333333335;0;0;0
1975;aeronautica_6766;0;0;0;0;0;3.364588641639771;12.726337164750957;11.636666666666667;2.1415831493120434;0.10714285714285714;0;0
1985;aeronautica_6766;0;0;0;0;0.034482758620689655;3.510344827586207;13.754344827586207;13.947742504409172;1.9369797859690845;0;0;0
1995;aeronautica_6766;0;0;0;0;0.18440779610194902;6.385960591133005;17.092487120076328;16.163510308337894;2.3292076532266783;0;0;0
2005;aeronautica_6766;NA;0;0;0;0.21391304347826087;8.2243842364532;17.83999881326218;19.26633729233729;2.171146222870361;0;0;NA
1985;aeronautica_6768;0;0;0;0;0;0.034482758620689655;1.0689655172413792;1.7479760119940029;0;0;0;0
1995;aeronautica_6768;0;0;0;0;0;0.2962962962962963;2.411111111111111;2.692270531400966;0;0;0;0
2005;aeronautica_6768;0;0;0;0;0;0.5714285714285714;3.8607142857142853;3.9532608695652174;0.10714285714285714;0;0;0
1975;aeronautica_6769;0;0;0;0;0;0.034482758620689655;0.7666666666666666;0.5344444444444444;0.13333333333333333;0;0;0
1985;aeronautica_6769;0;0;0;0;0;0;0.8702380952380953;0.5344444444444444;0.06666666666666667;0;0;0
1995;aeronautica_6769;0;0;0;0;0;0.17360285374554102;1.2702380952380952;1.0766666666666667;0.16666666666666669;0;0;0
2005;aeronautica_6769;0;0;0;0;0;0.46781609195402296;3.3702380952380953;3.408888888888889;0.33333333333333337;0;0;0
1975;aeronautica_6771;0;0;0;0;0;0.6296296296296297;4.891358024691358;6.148148148148148;0.8531289910600255;0.037037037037037035;0;0
1985;aeronautica_6771;0;0;0;0;0.20689655172413793;1.1333333333333333;7.396130268199233;10.432962962962963;1.7678160919540231;0;0;0
1995;aeronautica_6771;0;0;0;0;0.3448275862068966;3.6333333333333333;13.296130268199233;15.375185185185185;3.301149425287356;0.03333333333333333;0;0
2005;aeronautica_6771;0;0;0;0;0.4666666666666666;5.866666666666667;18.358352490421453;20.9142656449553;5.629885057471265;0.06666666666666667;0;0
1975;aeronautica_6773;0;0;0;0;0;0.5172413793103449;2.901149425287356;2.466666666666667;1.2;0.03333333333333333;0;0
1985;aeronautica_6773;0;0;0;0;0;0.3448275862068966;3.4861672611969876;4.816091954022989;0.9310344827586207;0.03333333333333333;0.03333333333333333;0
1995;aeronautica_6773;0;0;0;0;0;1.2438423645320196;5.222948870392391;6.8838697318007664;1.1724137931034482;0.06666666666666667;0.03333333333333333;0
2005;aeronautica_6773;0;0;0;0;0;1.4023809523809523;5.1444061302682;7.183869731800766;0.896551724137931;0.03333333333333333;0.034482758620689655;0
1975;aeronautica_6776;0;0;0;0;0.03571428571428571;1.2583753279353755;8.2195894909688;8.238095238095237;1.5481175228712174;0;0;0
1985;aeronautica_6776;0;0;0;0;0;1.176923076923077;7.672099616858237;10.998888888888889;1.211576354679803;0;0;0
1995;aeronautica_6776;0;0;0;0;0.1;3.480371352785146;11.03256793059409;12.044827586206896;1.4357142857142857;0;0;0
2005;aeronautica_6776;0;0;0;0;0.1;4.847038019451812;12.767407407407408;14.562068965517241;1.707142857142857;0;0;0
1975;aeronautica_6777;0;0;0;0;0.041666666666666664;0.45833333333333337;2.8444444444444446;2.721120689655172;0.3764367816091954;0;0;0
1985;aeronautica_6777;0;0;0;0;0.03571428571428571;0.5714285714285715;4.295238095238095;4.864532019704433;0.3940886699507389;0;0;0
1995;aeronautica_6777;0;0;0;0;0.03333333333333333;1.5666666666666667;5.942222222222222;6.903333333333333;0.667816091954023;0;0;0
2005;aeronautica_6777;0;0;0;0;0;1.5999999999999999;6.5;7.536666666666666;0.7000000000000001;0;0;0
1975;aeronautica_6779;0;0;0;0;0;0;0.0369047619047619;0;0;0;0;0
1985;aeronautica_6779;0;0;0;0;0;0;0.0369047619047619;0.03333333333333333;0;0;0;0
1995;aeronautica_6779;0;0;0;0;0;0;0.17023809523809524;0.06666666666666667;0;0;0;0
2005;aeronautica_6779;0;0;0;0;0;0.03333333333333333;0.5333333333333333;0.3333333333333333;0.037037037037037035;0;0;0
1975;aeronautica_6782;0;0;0;0;0.06666666666666667;1.3816091954022989;6.481072796934866;6.031570881226053;0.7367816091954024;0;0;0
1985;aeronautica_6782;0;0;0;0;0.11363636363636363;1.6626686656671663;7.683418635509832;8.304949494949495;0.7655172413793103;0;0;0
1995;aeronautica_6782;0;0;0;0;0.346969696969697;3.7661169415292353;10.154683003325923;9.40939393939394;1.006896551724138;0;0;0
2005;aeronautica_6782;0;0;0;0;0.3136363636363636;5.217959985524479;11.853573213393302;11.797171717171718;1.2494649227110581;0;0;0
1985;aeronautica_6784;0;0;0;0;0;0.07142857142857142;0.7142857142857143;1.8580246913580247;0.10714285714285714;0;0;0
1995;aeronautica_6784;0;0;0;0;0;0.5490421455938698;1.5366666666666666;2.9804597701149427;0.33333333333333337;0;0;0
2005;aeronautica_6784;0;0;0;0;0;0.8513409961685823;2.9366666666666665;3.381111111111111;0.5333333333333333;0.03333333333333333;0;0
1985;aeronautica_6787;0;0;0;0;0;0.9395604395604396;4.572619047619048;5.057142857142857;0.4642857142857143;0.03571428571428571;0;0
1995;aeronautica_6787;0;0;0;0;0;1.471264367816092;5.433333333333334;6.528888888888889;0.5666666666666667;0;0;0
2005;aeronautica_6787;0;0;0;0;0;2.1045977011494257;7.133333333333333;8.302528735632183;0.7690476190476191;0;0;0
1975;aeronautica_6790;0;0;0;0;0;0.9323607427055703;6.666242474001095;7.320512820512821;0.8461538461538461;0;NA;NA
1985;aeronautica_6790;0;0;0;0;0;0.6551724137931034;8.833885941644562;12.931888111888112;1.467455621301775;0;NA;NA
1995;aeronautica_6790;0;0;0;0;0.14814814814814814;2.8570965301048536;12.43059788786925;15.481978164522754;2.1126373626373627;0;0;0
2005;aeronautica_6790;0;0;0;0;0.14285714285714285;4.301530811637827;14.796249090308956;18.89577126797103;2.9085557299843012;0;0;0
1975;aeronautica_6794;0;0;0;0;0;0.06896551724137931;0.7022988505747126;0.9333333333333332;0.3666666666666667;0;0;0
1985;aeronautica_6794;0;0;0;0;0;0.06896551724137931;1.005632183908046;1.1755555555555555;0.26666666666666666;0;0;0
1995;aeronautica_6794;0;0;0;0;0;0.27586206896551724;1.705632183908046;2.1766666666666663;0.5333333333333333;0;0;0
2005;aeronautica_6794;0;0;0;0;0;0.3666666666666667;2.57;3.6766666666666663;0.7344827586206897;0.06666666666666667;0;0
1975;aeronautica_6795;0;0;0;0;0.11538461538461539;3.2298522167487684;16.868342911877395;NA;NA;0.8145185185185185;0;0
1985;aeronautica_6795;0;0;0;0;0.13793103448275862;4.700152474783017;19.513428206531657;22.928391787012476;7.74441076165214;1.1174869830042244;0;0
1995;aeronautica_6795;0;0;0;0;0.35960591133004927;7.50682984110913;22.24835215869699;25.15459338301193;10.01567152059763;1.5092424722054352;0;NA
2005;aeronautica_6795;0;0;0;0;0.2881773399014778;10.317066556287463;24.300193633590727;27.835925130931077;11.535530462403234;2.0422457172457174;0.038461538461538464;0
1975;aeronautica_6797;0;0;0;0;0.037037037037037035;0.1923076923076923;1.239010989010989;1.853846153846154;0.4099616858237548;0;0;0
1985;aeronautica_6797;0;0;0;0;0;0.10714285714285714;1.765986394557823;2.8482758620689657;0.38287752675386444;0;0;0
1995;aeronautica_6797;0;0;0;0;0;0.32;3.009333333333333;3.375066312997347;0.5013262599469496;0;0;0
2005;aeronautica_6797;0;0;0;0;0;0.5;4.167948717948718;4.891433721009318;0.6637194223401119;0;0;0
1975;aeronautica_6803;0;0;0;0;0;0.3534152463997886;4.923081554460865;6.3;0.543103448275862;0.03333333333333333;0;0
1985;aeronautica_6803;0;0;0;0;0;0.3968253968253968;6.488162412300343;9.864285714285714;0.6108374384236452;0.034482758620689655;0;0
1995;aeronautica_6803;0;0;0;0;0;2.1306471306471306;10.93049543049543;12.72948717948718;1.077905491698595;0.03571428571428571;0;0
2005;aeronautica_6803;0;0;0;0;0;3.0105820105820107;12.32119664073687;15.421794871794871;1.7037037037037037;0;0;0
1975;aeronautica_6810;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1985;aeronautica_6810;0;0;0;0;0;0.6428571428571429;2.895238095238095;2.642857142857143;0.17857142857142855;0.03571428571428571;0.03571428571428571;0
1995;aeronautica_6810;0;0;0;0;0;0.8666666666666666;3.3471264367816094;3.0356321839080462;0.27586206896551724;0.03333333333333333;0.03333333333333333;0
2005;aeronautica_6810;0;0;0;0;0;1.3666666666666667;5.042726912405866;4.242528735632184;0.4482758620689655;0.03333333333333333;0.034482758620689655;0
1975;aeronautica_6812;0;0;0;0;1.077249306381292;13.445036102638335;26.910057471264366;26.46272577996716;16.30651340996169;2.0448275862068965;0.18773946360153257;0
1985;aeronautica_6812;0;0;0;0.034482758620689655;1.4701885510446746;15.139120095124849;27.810098522167486;27.337931034482757;16.73853877658872;2.381688466111772;0.10714285714285714;0
1995;aeronautica_6812;0;0;0.03333333333333333;0.03333333333333333;3.387848932676519;17.53448275862069;29.015317460317462;29.124444444444446;17.230012771392083;2.9689655172413794;0.20689655172413793;0
2005;aeronautica_6812;0;0;0.03333333333333333;0.09999999999999999;3.714285714285714;20.41264367816092;29.05420634920635;29.631111111111114;17.604232804232804;2.4356321839080457;0.16666666666666669;0
1975;aeronautica_6814;0;0;0;0;0;0.24137931034482757;1.8787615476081587;1.7241379310344827;0.3793103448275862;0.03571428571428571;0;0
1985;aeronautica_6814;0;0;0;0;0;0.13333333333333333;2.518358384910109;3.246666666666667;0.36666666666666664;0.034482758620689655;0;0
1995;aeronautica_6814;0;0;0;0;0.04275862068965518;0.9238095238095237;4.135650151114919;4.548632826443921;0.5939393939393939;0.034482758620689655;0;0
2005;aeronautica_6814;0;0;0;0;0.047692307692307694;1.3214285714285714;5.06033524446568;6.162799143958564;0.6274070756829377;0;0;NA
1985;aeronautica_6815;0;NA;NA;0;NA;5.379968843417119;14.39586070060208;14.389314057867281;3.878758951040118;0.8737736207598277;0;NA
1995;aeronautica_6815;0;0;0;0;0.6291543513957306;6.317793246912021;15.491050903119868;15.811432768837255;4.311426887288956;0.9680209436275847;0.14285714285714288;0
2005;aeronautica_6815;0;0;0;0;0.5777011494252873;8.741215977839046;18.85396434435843;17.690416121988267;4.204530335564819;0.8656286946417743;0.14285714285714288;0
1975;aeronautica_6817;0;0;0;0;0;0.5333333333333333;6.035593869731801;6.787301587301587;1.0666666666666667;0.1;0;0
1985;aeronautica_6817;0;0;0;0;0;0.7034482758620689;8.27352490421456;10.497301587301589;1;0.10344827586206896;0;0
1995;aeronautica_6817;0;0;0;0;0;2.103448275862069;11.07352490421456;12.409523809523808;1.2689655172413794;0.06896551724137931;0;0
2005;aeronautica_6817;0;0;0;0;0;2.703448275862069;11.744597701149425;13.587777777777777;1.5022988505747128;0.034482758620689655;0;0
1975;aeronautica_6819;0;0;0;NA;NA;NA;1.987978927203065;2.3922413793103448;0.375;0;0;0
1985;aeronautica_6819;0;0;0;0;0;0.5790914066776136;2.8944581280788175;4.476206896551724;0.5;0.07142857142857142;0;0
1995;aeronautica_6819;0;0;0;0;0;1.0379310344827586;4.070383141762452;6.256844090775124;0.9171136653895274;0.1;0;0
2005;aeronautica_6819;0;0;0;0;0;1.2689655172413794;5.855555555555555;8.757801945181255;1.150446998722861;0.13333333333333333;0;0
1975;aeronautica_6820;0;0;0;0;0;0.13333333333333333;1.2435632183908045;1.5;0.39999999999999997;0;0;0
1985;aeronautica_6820;0;0;0;0;0;0.06666666666666667;1.9424521072796934;2.712222222222222;0.367816091954023;0;0;0
1995;aeronautica_6820;0;0;0;0;0.03333333333333333;1.4356321839080461;4.347969348659004;5.628888888888889;0.7689655172413793;0.03333333333333333;0;0
2005;aeronautica_6820;0;0;0;0;0.16586151368760063;1.9291386774145396;6.055823342247371;7.623257202567547;1.2470869357081424;0.03333333333333333;0;0
1975;aeronautica_6821;0;0;0;0;0;0.09999999999999999;1.1091954022988506;0.9333333333333332;0.06666666666666667;0;0;0
1985;aeronautica_6821;0;0;0;0;0;0.13448275862068965;1.4091954022988504;2.7733333333333334;0.09999999999999999;0;0;0
1995;aeronautica_6821;0;0;0;0;0;1.0011494252873563;3.7758620689655173;4.380153256704981;0.06666666666666667;0;0;0
2005;aeronautica_6821;0;0;0;0;0;1.3903516222184473;4.758149821193299;5.863125839677563;0.19768687085028913;0;0;0
1975;aeronautica_6822;0;0;0;0;0.06666666666666667;0.8724137931034484;5.572005108556833;7.397509578544062;1.7414614121510672;0.13444444444444445;0;0
1985;aeronautica_6822;0;0;0;0;0.06666666666666667;1.1735632183908047;7.666666666666667;10.435632183908046;2.3057471264367813;0.2011111111111111;0;0
1995;aeronautica_6822;0;0;0;0;0.06666666666666667;2.0114942528735633;9.525555555555556;12.65367816091954;2.603448275862069;0.16666666666666666;0;0
2005;aeronautica_6822;0;0;0;0;0;2.37816091954023;11.043333333333333;14.987011494252874;3.360591133004926;0.3;0;0
1975;aeronautica_6826;0;0;0;0;0.03827160493827161;1.0404280618311534;4.780405979276371;5.543486590038314;0.7;0;0;0
